10,30000,26380,25784,25680,25376,8108,6084
10,30000,26436,25784,25680,25376,8152,6084
10,30000,26344,25696,25584,25332,8116,6092
10,30000,26380,25736,25632,25316,8104,6080
10,30000,26496,25736,25632,25376,8108,6084
10,30000,26440,25792,25632,25320,8152,6084
10,30000,26416,25768,25664,25352,8584,6080
10,30000,26336,25684,25576,25272,8104,6080
10,30000,26928,25688,25584,25320,8108,6084
10,30000,26436,25788,25572,25372,8156,6084
10,30000,26328,25684,25576,25268,8104,6084
10,30000,26340,25740,25636,25276,8108,6084
10,30000,26432,25784,25680,25372,8156,6084
10,30000,26392,25684,25580,25328,8160,6084
10,30000,26388,25792,25584,25324,8108,6084
10,30000,26388,25796,25632,25380,8108,6084
10,30000,26440,25736,25632,25428,8108,6132
10,30000,26484,25844,25624,25420,8156,6084
10,30000,26376,25720,25616,25260,8536,6084
10,30000,26388,25796,25636,25328,8104,6080
10,30000,26436,25784,25680,25368,8152,6080
10,30000,26384,25740,25628,25372,8108,6132
10,30000,26432,25788,25684,25372,8156,6084
10,30000,26440,25792,25628,25276,8108,6084
10,30000,26388,25744,25632,25376,8112,6088
10,30000,26436,25788,25684,25372,8108,6084
10,30000,26980,25784,25676,25372,8156,6084
10,30000,26436,25784,25676,25324,8108,6084
10,30000,26340,25692,25580,25276,8108,6084
10,30000,26344,25692,25588,25280,8108,6084
10,30000,26336,25692,25628,25276,8108,6084
10,30000,26288,25636,25532,25228,8108,6084
10,30000,26288,25640,25528,25276,8108,6084
10,30000,26336,25688,25532,25272,8104,6084
10,30000,26340,25740,25636,25280,8108,6084
10,30000,26292,25640,25532,25228,8112,6040
10,30000,26284,25684,25580,25276,8108,6084
10,30000,26340,25696,25588,25276,8108,6040
10,30000,26332,25684,25580,25320,8104,6080
10,30000,26292,25640,25536,25232,8108,6084
10,30000,26336,25688,25584,25276,8108,6084
10,30000,26432,25788,25680,25368,8152,6080
10,30000,26284,25684,25580,25276,8108,6084
10,30000,26336,25740,25632,25380,8116,6092
10,30000,26380,25788,25684,25372,8108,6088
10,30000,26328,25732,25628,25368,8108,6084
11,30000,27680,26436,26280,25408,8392,6276
11,30000,27036,26336,26224,25360,8388,6268
11,30000,27084,26432,26328,25456,8396,6268
11,30000,27568,26436,26228,25456,8388,6268
11,30000,27140,26432,26276,25456,8436,6268
11,30000,27144,26436,26280,25460,8444,6272
11,30000,27188,26536,26324,25456,8440,6268
11,30000,27240,26540,26324,25452,8432,6312
11,30000,27284,26584,26424,25504,8436,6316
11,30000,27240,26492,26328,25464,8444,6276
11,30000,27192,26440,26332,25412,8448,6276
11,30000,27184,26536,26324,25508,8440,6316
11,30000,27176,26428,26844,25456,8436,6316
11,30000,27184,26476,26372,25500,8432,6312
11,30000,27164,26456,26352,25996,8432,6312
11,30000,27176,26468,26364,25960,8436,6272
11,30000,27216,26568,26360,25540,8428,6644
11,30000,27236,26536,26432,25508,8440,6316
11,30000,27224,26584,26416,25552,8432,6312
11,30000,27128,26536,26380,25560,8440,6320
11,30000,27176,26476,26372,25552,8432,6312
11,30000,27080,26432,26328,25508,8436,6320
11,30000,27120,26476,26900,25556,8436,6272
11,30000,27132,26480,26376,25504,8436,6316
11,30000,27128,26532,26424,25556,8440,6268
11,30000,27076,26424,26316,25504,8436,6316
11,30000,27112,26476,26948,25508,8392,6316
11,30000,27036,26444,26228,25364,8448,6276
11,30000,27084,26436,26328,25404,8384,6268
11,30000,27032,26432,26324,25456,8392,6272
11,30000,27136,26484,26328,25456,8440,6268
11,30000,27076,26484,26428,25508,8396,6320
11,30000,27188,26540,26324,25460,8440,6316
11,30000,27188,26532,26376,25556,8436,6320
11,30000,27128,26476,26372,25552,8432,6312
11,30000,27180,26532,26428,25556,8444,6312
11,30000,27136,26488,26384,25512,8440,6276
11,30000,27228,26588,26420,25560,8436,6316
11,30000,27076,26476,26372,25508,8436,6320
11,30000,27136,26484,26328,25456,8436,6268
11,30000,27080,26428,26324,25400,8436,6272
12,30000,27380,26680,26576,25296,8528,6360
12,30000,27336,26736,26628,25356,8580,6364
12,30000,27436,26736,26576,25352,8580,6360
12,30000,27536,26836,26680,25400,8576,6360
12,30000,27544,26840,26684,25356,8584,6368
12,30000,27584,26944,26728,25400,8580,6416
12,30000,27640,26888,26672,25348,8572,6404
12,30000,27704,26888,26680,25300,8580,6360
12,30000,27748,26988,26780,25296,8624,6412
12,30000,27856,27048,26832,25304,8636,6412
12,30000,27912,26992,26784,25300,8628,6368
12,30000,27852,26992,26776,25292,8624,6408
12,30000,27852,27040,26780,25240,8624,6412
12,30000,27856,27052,26732,25248,8632,6408
12,30000,27752,26940,26732,25244,8624,6408
12,30000,27856,27048,26732,25248,8632,6408
12,30000,27856,27048,26780,25248,8628,6412
12,30000,27752,26944,26676,25200,8620,6360
12,30000,27764,26948,26684,25256,8636,6372
12,30000,27812,26948,26740,25252,8632,6416
12,30000,27760,26892,26684,25200,8628,6360
12,30000,27804,26988,26780,25292,8628,6408
12,30000,27804,26992,26732,25300,8624,6408
12,30000,27692,26944,26724,25248,8624,6412
12,30000,27696,26944,26624,25200,8620,6404
12,30000,27736,26884,27196,25244,8572,6360
